,gu,dong,eduScore,envScore,safeScore,welScore,popScore,transScore,convScore
201,중구,예관동,44.52435374485156,55.41198939034237,36.638432597799515,35.53165271416684,43.2600073894706,43.45101496777316,46.036324538145145
202,중구,필동2가,44.52435374485156,55.41198939034237,36.638432597799515,55.910455218577184,52.940363591431016,43.45101496777316,46.036324538145145
203,중구,무교동,44.52435374485156,55.41198939034237,36.638432597799515,46.11229483259072,13.187359459466421,23.235414560358187,46.036324538145145
204,중구,다동,44.52435374485156,55.41198939034237,36.638432597799515,55.49019462987634,53.54229765556607,23.235414560358187,46.036324538145145
205,중구,장교동,44.52435374485156,55.41198939034237,36.638432597799515,45.33870082245069,13.187359459466421,23.235414560358187,46.036324538145145
206,중구,북창동,44.52435374485156,55.41198939034237,36.638432597799515,45.33870082245069,46.901927629039285,23.235414560358187,46.036324538145145
207,중구,남대문로4가,44.52435374485156,55.41198939034237,36.638432597799515,45.33870082245069,13.187359459466421,23.235414560358187,46.036324538145145
208,중구,회현동3가,44.52435374485156,55.41198939034237,36.638432597799515,35.53165271416684,53.50221057557405,23.235414560358187,46.036324538145145
209,중구,명동1가,44.52435374485156,55.41198939034237,36.638432597799515,56.00480370111699,49.386004455224736,23.235414560358187,46.036324538145145
210,중구,명동2가,44.52435374485156,55.41198939034237,36.638432597799515,56.52753031689865,33.18305731544629,23.235414560358187,46.036324538145145
211,중구,남산동2가,44.52435374485156,55.41198939034237,36.638432597799515,45.42416158269311,51.124807483934006,23.235414560358187,46.036324538145145
212,중구,남산동3가,44.52435374485156,55.41198939034237,36.638432597799515,35.53165271416684,51.419545789701544,23.235414560358187,46.036324538145145
213,중구,인현동2가,44.52435374485156,55.41198939034237,36.638432597799515,45.33870082245069,57.84596839036685,23.235414560358187,46.036324538145145
214,중구,필동3가,44.52435374485156,55.41198939034237,36.638432597799515,55.231209690976954,56.754604890534466,23.235414560358187,46.036324538145145
215,중구,남학동,44.52435374485156,55.41198939034237,36.638432597799515,35.53165271416684,37.67393391824493,23.235414560358187,46.036324538145145
216,중구,주자동,44.52435374485156,55.41198939034237,36.638432597799515,35.53165271416684,39.379513881677845,23.235414560358187,46.036324538145145
217,중구,오장동,44.52435374485156,55.41198939034237,36.638432597799515,45.33870082245069,64.31339783066844,23.235414560358187,46.036324538145145
218,중구,산림동,44.52435374485156,55.41198939034237,36.638432597799515,35.53165271416684,38.18699627190401,23.235414560358187,46.036324538145145
219,중구,충무로3가,44.52435374485156,55.41198939034237,36.638432597799515,35.53165271416684,59.613866457320455,23.235414560358187,46.036324538145145
220,중구,인현동1가,44.52435374485156,55.41198939034237,36.638432597799515,45.42416158269311,44.84513565993803,23.235414560358187,46.036324538145145
221,중구,저동2가,44.52435374485156,55.41198939034237,36.638432597799515,46.32431749744397,59.97343679691385,23.235414560358187,46.036324538145145
