index,gu,dong,libraryCount,busStation,cultureCount,medicalCount,crimeRate,youthRate,jeonseDeposit,monthDeposit,monthRent,supermarket,parkRate,academyCount,id,libraryCountRank,busStationRank,cultureCountRank,medicalCountRank,crimeRateRank,youthRateRank,supermarketRank,parkRateRank,academyCountRank
117,강서구,개화동,0.0,9.0,0.0,0.0,8.28156246780971,15.160703456640388,25957.14285714286,3610.0,42.5,0.0,6.14,47,118,132.0,213.0,280.0,345.0,322.0,394.0,64.0,303.0,237.0
118,강서구,과해동,0.0,2.0,0.0,0.0,8.28156246780971,0.0,0.0,0.0,0.0,0.0,6.14,47,119,132.0,341.0,280.0,345.0,322.0,440.0,64.0,303.0,237.0
119,강서구,오곡동,0.0,2.0,0.0,0.0,8.28156246780971,0.0,0.0,0.0,0.0,0.0,6.14,47,120,132.0,341.0,280.0,345.0,322.0,440.0,64.0,303.0,237.0
120,강서구,오쇠동,0.0,2.0,0.0,0.0,8.28156246780971,60.0,0.0,0.0,0.0,0.0,6.14,47,121,132.0,341.0,280.0,345.0,322.0,7.0,64.0,303.0,237.0
121,강동구,천호동,2.0,36.0,4.0,118.0,8.082026800706497,24.507434177170413,27361.050498110613,7141.127426424546,54.91358797745773,3.0,4.58,43,122,17.0,100.0,58.0,15.0,335.0,179.0,1.0,355.0,350.0
122,강동구,강일동,1.0,42.0,0.0,30.0,8.082026800706497,15.924220651632012,27352.396794560467,5947.100197433366,27.37166831194472,0.0,4.58,43,123,47.0,80.0,280.0,111.0,335.0,381.0,64.0,355.0,350.0
123,강동구,둔촌동,1.0,35.0,0.0,34.0,8.082026800706497,20.686681177871783,36181.68061366806,10757.263056092845,55.50676982591876,0.0,4.58,43,124,47.0,106.0,280.0,99.0,335.0,251.0,64.0,355.0,350.0
124,강동구,성내동,1.0,57.0,3.0,84.0,8.082026800706497,24.10573523334303,27260.14083741164,7859.754716981132,49.886792452830186,0.0,4.58,43,125,47.0,53.0,84.0,33.0,335.0,186.0,64.0,355.0,350.0
125,강동구,암사동,1.0,29.0,3.0,48.0,8.082026800706497,19.07259597111365,37152.456910569104,11134.870476190476,60.58412698412698,0.0,4.58,43,126,47.0,120.0,84.0,68.0,335.0,300.0,64.0,355.0,350.0
126,강동구,명일동,1.0,35.0,0.0,76.0,8.082026800706497,17.840431063005152,41162.15605095541,13296.7401725791,70.48130393096837,1.0,4.58,43,127,47.0,106.0,280.0,40.0,335.0,340.0,23.0,355.0,350.0
127,강동구,길동,1.0,37.0,2.0,74.0,8.082026800706497,23.04196978175713,26030.522287636668,6355.049465240641,53.68248663101604,0.0,4.58,43,128,47.0,96.0,121.0,41.0,335.0,201.0,64.0,355.0,350.0
128,강동구,고덕동,1.0,40.0,2.0,24.0,8.082026800706497,13.865007057615808,53484.875,19772.710729613733,88.4077253218884,0.0,4.58,43,129,47.0,88.0,121.0,130.0,335.0,410.0,64.0,355.0,350.0
129,강동구,상일동,0.0,50.0,1.0,22.0,8.082026800706497,15.493702622764577,46260.74659753726,14071.334656084657,58.34126984126984,0.0,4.58,43,130,132.0,67.0,173.0,133.0,335.0,390.0,64.0,355.0,350.0
130,동작구,노량진동,2.0,39.0,5.0,38.0,7.220759882672552,31.52935184006112,28728.603021978022,3339.548710601719,52.2714899713467,0.0,5.94,122,131,17.0,90.0,44.0,87.0,413.0,91.0,64.0,316.0,170.0
131,동작구,상도1동,1.0,15.0,1.0,14.0,7.220759882672552,46.609905513446165,18217.241379310344,3197.831683168317,53.7710396039604,0.0,5.94,122,132,47.0,175.0,173.0,155.0,413.0,24.0,64.0,316.0,170.0
132,동작구,흑석동,1.0,47.0,4.0,48.0,7.220759882672552,21.948533093020927,60279.53085376162,15459.924904942964,82.86026615969581,0.0,5.94,122,133,47.0,70.0,58.0,68.0,413.0,214.0,64.0,316.0,170.0
133,동작구,대방동,1.0,51.0,2.0,34.0,7.220759882672552,25.228688478590268,32411.65402843602,7901.707386363636,55.55113636363637,0.0,5.94,122,134,47.0,65.0,121.0,99.0,413.0,158.0,64.0,316.0,170.0
134,동작구,사당동,1.0,81.0,6.0,88.0,7.220759882672552,25.659199867746736,34100.064605021435,8246.209706257981,55.27586206896552,1.0,5.94,122,135,47.0,32.0,34.0,31.0,413.0,146.0,23.0,316.0,170.0
135,동작구,신대방동,1.0,42.0,1.0,46.0,7.220759882672552,23.881288614298324,32622.12727272728,6665.059333333334,53.114,0.0,5.94,122,136,47.0,80.0,173.0,75.0,413.0,192.0,64.0,316.0,170.0
136,동작구,상도동,1.0,126.0,5.0,94.0,7.220759882672552,24.892235691538964,36402.788727752144,7971.148364485981,57.97751168224299,0.0,5.94,122,137,47.0,13.0,44.0,25.0,413.0,172.0,64.0,316.0,170.0
137,동작구,본동,0.0,22.0,0.0,4.0,7.220759882672552,20.64653575398296,44209.15167095116,16431.87659574468,73.88085106382978,0.0,5.94,122,138,132.0,145.0,280.0,255.0,413.0,254.0,64.0,316.0,170.0
138,동작구,동작동,0.0,13.0,1.0,0.0,7.220759882672552,17.756167837205115,70547.15909090909,35074.02597402597,112.012987012987,0.0,5.94,122,139,132.0,182.0,173.0,345.0,413.0,345.0,64.0,316.0,170.0
139,은평구,진관동,3.0,68.0,7.0,50.0,7.470488677507123,18.12180500901033,35912.85455680399,6392.653072321914,55.284937466014135,1.0,4.71,35,140,6.0,42.0,25.0,67.0,399.0,326.0,23.0,344.0,359.0
140,은평구,구산동,1.0,16.0,1.0,16.0,7.470488677507123,20.26515753664197,21478.587962962964,4646.861990950226,47.85972850678733,0.0,4.71,35,141,47.0,171.0,173.0,149.0,399.0,267.0,64.0,344.0,359.0
141,은평구,신사동,1.0,38.0,1.0,30.0,7.470488677507123,21.0522838391402,22812.899249732047,5463.148629148629,50.54256854256855,0.0,4.71,35,142,47.0,93.0,173.0,111.0,399.0,240.0,64.0,344.0,359.0
142,은평구,불광동,1.0,60.0,2.0,52.0,7.470488677507123,21.1586705517553,22725.781731279872,5127.296021577883,51.88334457181389,0.0,4.71,35,143,47.0,51.0,121.0,61.0,399.0,237.0,64.0,344.0,359.0
143,은평구,응암동,1.0,73.0,4.0,94.0,7.470488677507123,19.539582484480984,33348.33430941923,7160.046208530805,57.71149289099526,1.0,4.71,35,144,47.0,38.0,58.0,25.0,399.0,291.0,23.0,344.0,359.0
144,은평구,증산동,1.0,13.0,1.0,18.0,7.470488677507123,20.61014349874028,30106.75244299674,6611.235294117647,64.6470588235294,0.0,4.71,35,145,47.0,182.0,173.0,143.0,399.0,257.0,64.0,344.0,359.0
145,은평구,갈현동,0.0,37.0,0.0,46.0,7.470488677507123,21.91159983779787,18622.55477855478,4503.465346534654,49.96888260254597,0.0,4.71,35,146,132.0,96.0,280.0,75.0,399.0,215.0,64.0,344.0,359.0
146,은평구,역촌동,0.0,37.0,2.0,34.0,7.470488677507123,20.918180988037623,19021.26560726447,4354.169791666666,49.05,0.0,4.71,35,147,132.0,96.0,121.0,99.0,399.0,243.0,64.0,344.0,359.0
147,은평구,녹번동,0.0,22.0,5.0,24.0,7.470488677507123,20.891141203511395,30637.30135658915,7417.710779082177,53.88153681963714,0.0,4.71,35,148,132.0,145.0,44.0,130.0,399.0,245.0,64.0,344.0,359.0
148,은평구,대조동,0.0,22.0,0.0,48.0,7.470488677507123,29.690525777339328,18757.095104895103,4668.875373878365,46.08973080757727,0.0,4.71,35,149,132.0,145.0,280.0,68.0,399.0,104.0,64.0,344.0,359.0
149,은평구,수색동,0.0,17.0,1.0,12.0,7.470488677507123,21.344356929700112,44097.184956843405,11097.270134228189,68.83221476510067,1.0,4.71,35,150,132.0,168.0,173.0,171.0,399.0,230.0,23.0,344.0,359.0
150,중구,신당동,5.0,44.0,6.0,72.0,25.314890530203115,21.47909777112097,38417.36558441559,8297.283028720627,81.91436031331592,0.0,10.63,45,151,1.0,76.0,34.0,43.0,1.0,223.0,64.0,113.0,250.0
151,중구,만리동2가,2.0,2.0,1.0,4.0,25.314890530203115,16.476382359525406,67010.78037383177,26972.44094488189,113.3464566929134,0.0,10.63,45,152,17.0,341.0,173.0,255.0,1.0,373.0,64.0,113.0,250.0
152,중구,묵정동,1.0,1.0,0.0,2.0,25.314890530203115,36.741573033707866,20814.42307692308,2722.5,66.975,0.0,10.63,45,153,47.0,380.0,280.0,288.0,1.0,57.0,64.0,113.0,250.0
153,중구,남대문로5가,0.0,10.0,2.0,8.0,25.314890530203115,8.357348703170029,117812.5,25000.0,570.0,0.0,10.63,45,154,132.0,203.0,121.0,205.0,1.0,427.0,64.0,113.0,250.0
154,중구,태평로2가,0.0,9.0,1.0,6.0,25.314890530203115,24.489795918367346,0.0,0.0,0.0,0.0,10.63,45,155,132.0,213.0,173.0,225.0,1.0,181.0,64.0,113.0,250.0
155,중구,중림동,0.0,8.0,0.0,8.0,25.314890530203115,21.67479930741382,30115.93650793651,7181.128787878788,75.37878787878788,0.0,10.63,45,156,132.0,221.0,280.0,205.0,1.0,221.0,64.0,113.0,250.0
156,중구,장충동2가,0.0,7.0,4.0,0.0,25.314890530203115,37.70606804629955,13101.764705882351,2146.3133640553,52.32258064516129,0.0,10.63,45,157,132.0,233.0,58.0,345.0,1.0,50.0,64.0,113.0,250.0
157,중구,봉래동2가,0.0,6.0,0.0,0.0,25.314890530203115,0.0,0.0,0.0,0.0,1.0,10.63,45,158,132.0,244.0,280.0,345.0,1.0,440.0,23.0,113.0,250.0
158,중구,태평로1가,0.0,6.0,4.0,2.0,25.314890530203115,0.0,0.0,0.0,0.0,0.0,10.63,45,159,132.0,244.0,58.0,288.0,1.0,440.0,64.0,113.0,250.0
159,중구,남대문로3가,0.0,6.0,1.0,6.0,25.314890530203115,0.0,0.0,0.0,0.0,0.0,10.63,45,160,132.0,244.0,173.0,225.0,1.0,440.0,64.0,113.0,250.0
160,중구,황학동,0.0,6.0,1.0,12.0,25.314890530203115,30.43238560289832,34434.41308089501,8685.98798076923,86.21634615384616,1.0,10.63,45,161,132.0,244.0,173.0,171.0,1.0,96.0,23.0,113.0,250.0
161,중구,남창동,0.0,5.0,0.0,12.0,25.314890530203115,12.80193236714976,22500.0,1673.3333333333333,39.0,0.0,10.63,45,162,132.0,266.0,280.0,171.0,1.0,415.0,64.0,113.0,250.0
162,중구,남대문로2가,0.0,5.0,0.0,2.0,25.314890530203115,0.0,0.0,0.0,0.0,0.0,10.63,45,163,132.0,266.0,280.0,288.0,1.0,440.0,64.0,113.0,250.0
163,중구,을지로6가,0.0,5.0,1.0,12.0,25.314890530203115,49.358974358974365,25608.33333333333,18366.666666666668,27.666666666666668,0.0,10.63,45,164,132.0,266.0,173.0,171.0,1.0,21.0,64.0,113.0,250.0
164,중구,을지로7가,0.0,5.0,2.0,0.0,25.314890530203115,22.448979591836736,0.0,1500.0,50.0,0.0,10.63,45,165,132.0,266.0,121.0,345.0,1.0,205.0,64.0,113.0,250.0
165,중구,의주로1가,0.0,5.0,0.0,0.0,25.314890530203115,23.18181818181818,36985.0,8600.0,149.46153846153845,0.0,10.63,45,166,132.0,266.0,280.0,345.0,1.0,200.0,64.0,113.0,250.0
166,중구,봉래동1가,0.0,4.0,0.0,0.0,25.314890530203115,6.666666666666667,0.0,0.0,0.0,0.0,10.63,45,167,132.0,283.0,280.0,345.0,1.0,432.0,64.0,113.0,250.0
167,중구,광희동2가,0.0,4.0,0.0,2.0,25.314890530203115,28.28162291169451,20500.0,2202.5641025641025,61.69230769230769,0.0,10.63,45,168,132.0,283.0,280.0,288.0,1.0,117.0,64.0,113.0,250.0
168,중구,장충동1가,0.0,4.0,1.0,2.0,25.314890530203115,27.87558685446009,31112.12121212121,4455.451612903225,59.18279569892473,0.0,10.63,45,169,132.0,283.0,173.0,288.0,1.0,120.0,64.0,113.0,250.0
169,중구,을지로2가,0.0,3.0,0.0,8.0,25.314890530203115,28.846153846153843,0.0,0.0,0.0,0.0,10.63,45,170,132.0,310.0,280.0,205.0,1.0,114.0,64.0,113.0,250.0
170,중구,쌍림동,0.0,3.0,0.0,2.0,25.314890530203115,29.20962199312715,18593.33333333333,2430.2631578947367,60.5,0.0,10.63,45,171,132.0,310.0,280.0,288.0,1.0,111.0,64.0,113.0,250.0
171,중구,을지로4가,0.0,3.0,0.0,6.0,25.314890530203115,35.0,24486.21052631579,1500.0,99.5,0.0,10.63,45,172,132.0,310.0,280.0,225.0,1.0,65.0,64.0,113.0,250.0
172,중구,을지로5가,0.0,3.0,0.0,0.0,25.314890530203115,37.55980861244019,30593.75,6132.35294117647,94.79411764705884,0.0,10.63,45,173,132.0,310.0,280.0,345.0,1.0,52.0,64.0,113.0,250.0
173,중구,방산동,0.0,3.0,0.0,0.0,25.314890530203115,4.761904761904762,0.0,0.0,0.0,0.0,10.63,45,174,132.0,310.0,280.0,345.0,1.0,435.0,64.0,113.0,250.0
174,중구,서소문동,0.0,3.0,1.0,10.0,25.314890530203115,14.285714285714285,0.0,0.0,0.0,0.0,10.63,45,175,132.0,310.0,173.0,193.0,1.0,406.0,64.0,113.0,250.0
175,중구,정동,0.0,3.0,12.0,0.0,25.314890530203115,25.616698292220114,29916.666666666668,9708.97435897436,110.92307692307692,0.0,10.63,45,176,132.0,310.0,8.0,345.0,1.0,147.0,64.0,113.0,250.0
176,중구,만리동1가,0.0,3.0,2.0,0.0,25.314890530203115,19.924242424242426,50976.57407407407,17250.0,101.20833333333331,0.0,10.63,45,177,132.0,310.0,121.0,345.0,1.0,278.0,64.0,113.0,250.0
177,중구,회현동1가,0.0,3.0,3.0,4.0,25.314890530203115,18.15633758953597,49069.81132075472,7338.260869565217,123.91304347826087,0.0,10.63,45,178,132.0,310.0,84.0,255.0,1.0,325.0,64.0,113.0,250.0
178,중구,필동1가,0.0,3.0,0.0,4.0,25.314890530203115,34.30232558139535,28666.666666666668,6325.0,118.75,0.0,10.63,45,179,132.0,310.0,280.0,255.0,1.0,73.0,64.0,113.0,250.0
179,중구,을지로1가,0.0,2.0,0.0,2.0,25.314890530203115,0.0,0.0,0.0,0.0,0.0,10.63,45,180,132.0,341.0,280.0,288.0,1.0,440.0,64.0,113.0,250.0
180,중구,남대문로1가,0.0,2.0,0.0,0.0,25.314890530203115,0.0,0.0,0.0,0.0,0.0,10.63,45,181,132.0,341.0,280.0,345.0,1.0,440.0,64.0,113.0,250.0
181,중구,소공동,0.0,2.0,1.0,4.0,25.314890530203115,0.0,0.0,0.0,0.0,1.0,10.63,45,182,132.0,341.0,173.0,255.0,1.0,440.0,23.0,113.0,250.0
182,중구,주교동,0.0,2.0,0.0,0.0,25.314890530203115,12.741312741312742,0.0,3000.0,40.0,0.0,10.63,45,183,132.0,341.0,280.0,345.0,1.0,417.0,64.0,113.0,250.0
183,중구,을지로3가,0.0,2.0,1.0,2.0,25.314890530203115,15.454545454545451,0.0,0.0,0.0,0.0,10.63,45,184,132.0,341.0,173.0,288.0,1.0,391.0,64.0,113.0,250.0
184,중구,흥인동,0.0,2.0,1.0,6.0,25.314890530203115,38.74669020300088,44986.458333333336,4325.925925925926,109.13888888888889,0.0,10.63,45,185,132.0,341.0,173.0,225.0,1.0,46.0,64.0,113.0,250.0
185,중구,순화동,0.0,2.0,0.0,0.0,25.314890530203115,18.65242399342646,58981.05263157895,9375.348837209302,245.2093023255814,0.0,10.63,45,186,132.0,341.0,280.0,345.0,1.0,312.0,64.0,113.0,250.0
186,중구,회현동2가,0.0,2.0,1.0,0.0,25.314890530203115,17.83132530120482,76333.33333333333,26383.91304347826,167.69565217391303,0.0,10.63,45,187,132.0,341.0,173.0,345.0,1.0,341.0,64.0,113.0,250.0
187,중구,충무로1가,0.0,2.0,1.0,6.0,25.314890530203115,12.5,0.0,0.0,0.0,1.0,10.63,45,188,132.0,341.0,173.0,225.0,1.0,419.0,23.0,113.0,250.0
188,중구,저동1가,0.0,2.0,1.0,0.0,25.314890530203115,7.142857142857142,0.0,0.0,0.0,0.0,10.63,45,189,132.0,341.0,173.0,345.0,1.0,431.0,64.0,113.0,250.0
189,중구,충무로4가,0.0,2.0,0.0,4.0,25.314890530203115,20.17879948914432,60431.81818181818,15941.176470588236,173.8235294117647,0.0,10.63,45,190,132.0,341.0,280.0,255.0,1.0,270.0,64.0,113.0,250.0
190,중구,예장동,0.0,2.0,3.0,0.0,25.314890530203115,21.97943444730077,25603.33333333333,2192.3076923076924,68.23076923076923,0.0,10.63,45,191,132.0,341.0,84.0,345.0,1.0,212.0,64.0,113.0,250.0
191,중구,삼각동,0.0,1.0,0.0,0.0,25.314890530203115,0.0,0.0,0.0,0.0,0.0,10.63,45,192,132.0,380.0,280.0,345.0,1.0,440.0,64.0,113.0,250.0
192,중구,수표동,0.0,1.0,0.0,2.0,25.314890530203115,0.0,0.0,0.0,0.0,0.0,10.63,45,193,132.0,380.0,280.0,288.0,1.0,440.0,64.0,113.0,250.0
193,중구,광희동1가,0.0,1.0,0.0,2.0,25.314890530203115,36.81159420289856,17000.0,7122.210526315789,52.67368421052632,0.0,10.63,45,194,132.0,380.0,280.0,288.0,1.0,56.0,64.0,113.0,250.0
194,중구,입정동,0.0,1.0,0.0,0.0,25.314890530203115,35.774647887323944,50970.73170731707,11634.782608695652,177.3913043478261,0.0,10.63,45,195,132.0,380.0,280.0,345.0,1.0,61.0,64.0,113.0,250.0
195,중구,초동,0.0,1.0,1.0,2.0,25.314890530203115,14.473684210526317,0.0,0.0,0.0,0.0,10.63,45,196,132.0,380.0,173.0,288.0,1.0,403.0,64.0,113.0,250.0
196,중구,무학동,0.0,1.0,0.0,4.0,25.314890530203115,34.72222222222222,26800.0,1257.142857142857,74.28571428571429,0.0,10.63,45,197,132.0,380.0,280.0,255.0,1.0,66.0,64.0,113.0,250.0
197,중구,충정로1가,0.0,1.0,0.0,0.0,25.314890530203115,0.0,0.0,0.0,0.0,0.0,10.63,45,198,132.0,380.0,280.0,345.0,1.0,440.0,64.0,113.0,250.0
198,중구,충무로2가,0.0,1.0,0.0,8.0,25.314890530203115,62.890625,21940.39285714286,3290.909090909091,72.86363636363636,0.0,10.63,45,199,132.0,380.0,280.0,205.0,1.0,4.0,64.0,113.0,250.0
199,중구,남산동1가,0.0,1.0,1.0,2.0,25.314890530203115,13.333333333333334,14000.0,8140.0,60.6,0.0,10.63,45,200,132.0,380.0,173.0,288.0,1.0,413.0,64.0,113.0,250.0
200,중구,충무로5가,0.0,1.0,0.0,2.0,25.314890530203115,51.85185185185185,22353.846153846152,2648.1481481481483,78.4074074074074,0.0,10.63,45,201,132.0,380.0,280.0,288.0,1.0,15.0,64.0,113.0,250.0
201,중구,예관동,0.0,1.0,0.0,0.0,25.314890530203115,9.523809523809524,0.0,0.0,0.0,0.0,10.63,45,202,132.0,380.0,280.0,345.0,1.0,426.0,64.0,113.0,250.0
202,중구,필동2가,0.0,1.0,6.0,2.0,25.314890530203115,25.206124852767964,22576.92307692308,3205.2,63.32,0.0,10.63,45,203,132.0,380.0,34.0,288.0,1.0,160.0,64.0,113.0,250.0
203,중구,무교동,0.0,0.0,0.0,6.0,25.314890530203115,0.0,0.0,0.0,0.0,0.0,10.63,45,204,132.0,427.0,280.0,225.0,1.0,440.0,64.0,113.0,250.0
204,중구,다동,0.0,0.0,2.0,2.0,25.314890530203115,26.5625,0.0,0.0,0.0,0.0,10.63,45,205,132.0,427.0,121.0,288.0,1.0,135.0,64.0,113.0,250.0
205,중구,장교동,0.0,0.0,0.0,2.0,25.314890530203115,0.0,0.0,0.0,0.0,0.0,10.63,45,206,132.0,427.0,280.0,288.0,1.0,440.0,64.0,113.0,250.0
206,중구,북창동,0.0,0.0,0.0,2.0,25.314890530203115,14.18918918918919,6000.0,0.0,0.0,0.0,10.63,45,207,132.0,427.0,280.0,288.0,1.0,407.0,64.0,113.0,250.0
207,중구,남대문로4가,0.0,0.0,0.0,2.0,25.314890530203115,0.0,0.0,0.0,0.0,0.0,10.63,45,208,132.0,427.0,280.0,288.0,1.0,440.0,64.0,113.0,250.0
208,중구,회현동3가,0.0,0.0,0.0,0.0,25.314890530203115,26.47058823529412,9500.0,1000.0,40.0,0.0,10.63,45,209,132.0,427.0,280.0,345.0,1.0,137.0,64.0,113.0,250.0
209,중구,명동1가,0.0,0.0,1.0,6.0,25.314890530203115,18.181818181818183,0.0,0.0,0.0,0.0,10.63,45,210,132.0,427.0,173.0,225.0,1.0,324.0,64.0,113.0,250.0
210,중구,명동2가,0.0,0.0,4.0,6.0,25.314890530203115,2.294455066921606,0.0,0.0,0.0,0.0,10.63,45,211,132.0,427.0,58.0,225.0,1.0,438.0,64.0,113.0,250.0
211,중구,남산동2가,0.0,0.0,1.0,0.0,25.314890530203115,21.41414141414141,17750.0,2853.125,86.875,0.0,10.63,45,212,132.0,427.0,173.0,345.0,1.0,228.0,64.0,113.0,250.0
212,중구,남산동3가,0.0,0.0,0.0,0.0,25.314890530203115,22.0,0.0,0.0,0.0,0.0,10.63,45,213,132.0,427.0,280.0,345.0,1.0,210.0,64.0,113.0,250.0
213,중구,인현동2가,0.0,0.0,0.0,2.0,25.314890530203115,37.82287822878229,28806.86274509804,6271.710526315789,110.5657894736842,0.0,10.63,45,214,132.0,427.0,280.0,288.0,1.0,48.0,64.0,113.0,250.0
214,중구,필동3가,0.0,0.0,1.0,2.0,25.314890530203115,34.696016771488466,21754.545454545456,2493.181818181818,62.5,0.0,10.63,45,215,132.0,427.0,173.0,288.0,1.0,67.0,64.0,113.0,250.0
215,중구,남학동,0.0,0.0,0.0,0.0,25.314890530203115,4.651162790697675,0.0,0.0,0.0,0.0,10.63,45,216,132.0,427.0,280.0,345.0,1.0,436.0,64.0,113.0,250.0
216,중구,주자동,0.0,0.0,0.0,0.0,25.314890530203115,5.88235294117647,0.0,0.0,0.0,0.0,10.63,45,217,132.0,427.0,280.0,345.0,1.0,433.0,64.0,113.0,250.0
217,중구,오장동,0.0,0.0,0.0,2.0,25.314890530203115,60.618846694796055,22984.48275862069,4088.095238095238,71.19047619047619,0.0,10.63,45,218,132.0,427.0,280.0,288.0,1.0,6.0,64.0,113.0,250.0
218,중구,산림동,0.0,0.0,0.0,0.0,25.314890530203115,5.0,29000.0,0.0,0.0,0.0,10.63,45,219,132.0,427.0,280.0,345.0,1.0,434.0,64.0,113.0,250.0
219,중구,충무로3가,0.0,0.0,0.0,0.0,25.314890530203115,43.30708661417323,22050.0,3318.181818181818,81.97727272727273,0.0,10.63,45,220,132.0,427.0,280.0,345.0,1.0,36.0,64.0,113.0,250.0
220,중구,인현동1가,0.0,0.0,1.0,0.0,25.314890530203115,11.39240506329114,0.0,0.0,0.0,0.0,10.63,45,221,132.0,427.0,173.0,345.0,1.0,422.0,64.0,113.0,250.0
221,중구,저동2가,0.0,0.0,0.0,8.0,25.314890530203115,44.48818897637795,19590.714285714286,4312.903225806452,70.0,0.0,10.63,45,222,132.0,427.0,280.0,205.0,1.0,31.0,64.0,113.0,250.0
222,중구,의주로2가,0.0,0.0,1.0,0.0,25.314890530203115,0.0,0.0,0.0,0.0,0.0,10.63,45,223,132.0,427.0,173.0,345.0,1.0,440.0,64.0,113.0,250.0
223,종로구,동숭동,2.0,2.0,16.0,4.0,22.50801552177998,29.649074329925394,16694.20731707317,4606.896551724138,57.02068965517241,0.0,19.85,142,224,17.0,341.0,3.0,255.0,74.0,106.0,64.0,1.0,51.0
224,종로구,사직동,2.0,10.0,5.0,2.0,22.50801552177998,17.370744010088274,68774.26530612246,24800.657534246577,152.986301369863,0.0,19.85,142,225,17.0,203.0,44.0,288.0,74.0,354.0,64.0,1.0,51.0
225,종로구,화동,1.0,1.0,3.0,0.0,22.50801552177998,16.25615763546798,23000.0,2000.0,50.0,0.0,19.85,142,226,47.0,380.0,84.0,345.0,74.0,376.0,64.0,1.0,51.0
226,종로구,숭인동,1.0,17.0,2.0,12.0,22.50801552177998,30.487726719220664,24341.29139072848,4642.996575342466,58.17579908675799,0.0,19.85,142,227,47.0,168.0,121.0,171.0,74.0,95.0,64.0,1.0,51.0
227,종로구,명륜3가,1.0,12.0,1.0,2.0,22.50801552177998,40.768062486439575,13233.333333333334,1438.968481375358,52.893982808022926,0.0,19.85,142,228,47.0,191.0,173.0,288.0,74.0,41.0,64.0,1.0,51.0
228,종로구,청운동,1.0,7.0,2.0,0.0,22.50801552177998,18.086500655308,45175.0,14705.882352941177,147.8235294117647,0.0,19.85,142,229,47.0,233.0,121.0,345.0,74.0,329.0,64.0,1.0,51.0
229,종로구,평창동,0.0,36.0,8.0,6.0,22.50801552177998,17.649083555632046,41588.1679389313,13302.0202020202,99.68686868686868,0.0,19.85,142,230,132.0,100.0,18.0,225.0,74.0,349.0,64.0,1.0,51.0
230,종로구,홍지동,0.0,18.0,2.0,0.0,22.50801552177998,20.65217391304348,19235.714285714286,6456.521739130435,47.30434782608695,0.0,19.85,142,231,132.0,163.0,121.0,345.0,74.0,253.0,64.0,1.0,51.0
231,종로구,구기동,0.0,16.0,1.0,4.0,22.50801552177998,17.15227193895248,43905.57142857143,9638.0,97.34,0.0,19.85,142,232,132.0,171.0,173.0,255.0,74.0,360.0,64.0,1.0,51.0
232,종로구,창신동,0.0,15.0,3.0,30.0,22.50801552177998,20.06965607313888,26049.819628647216,4829.198847262248,55.44956772334294,0.0,19.85,142,233,132.0,175.0,84.0,111.0,74.0,276.0,64.0,1.0,51.0
233,종로구,연건동,0.0,13.0,3.0,18.0,22.50801552177998,46.278924327704814,16281.25,3171.9101123595506,55.741573033707866,0.0,19.85,142,234,132.0,182.0,84.0,143.0,74.0,27.0,64.0,1.0,51.0
234,종로구,혜화동,0.0,11.0,8.0,8.0,22.50801552177998,29.666876178504086,27356.81818181818,5544.520547945205,61.07534246575342,0.0,19.85,142,235,132.0,198.0,18.0,205.0,74.0,105.0,64.0,1.0,51.0
235,종로구,부암동,0.0,9.0,7.0,0.0,22.50801552177998,19.720725134737872,29791.666666666668,12670.833333333334,72.25757575757575,0.0,19.85,142,236,132.0,213.0,25.0,345.0,74.0,287.0,64.0,1.0,51.0
236,종로구,세종로,0.0,9.0,0.0,0.0,22.50801552177998,0.0,0.0,0.0,0.0,0.0,19.85,142,237,132.0,213.0,280.0,345.0,74.0,440.0,64.0,1.0,51.0
237,종로구,가회동,0.0,8.0,9.0,0.0,22.50801552177998,14.504596527068436,22714.28571428572,8315.90909090909,104.22727272727272,0.0,19.85,142,238,132.0,221.0,13.0,345.0,74.0,402.0,64.0,1.0,51.0
238,종로구,종로5가,0.0,7.0,0.0,44.0,22.50801552177998,27.111111111111114,21036.0,4558.823529411765,78.29411764705883,0.0,19.85,142,239,132.0,233.0,280.0,78.0,74.0,130.0,64.0,1.0,51.0
239,종로구,삼청동,0.0,7.0,5.0,0.0,22.50801552177998,18.109610802223987,16585.714285714286,9184.21052631579,94.84210526315788,0.0,19.85,142,240,132.0,233.0,44.0,345.0,74.0,328.0,64.0,1.0,51.0
240,종로구,신영동,0.0,6.0,0.0,2.0,22.50801552177998,17.592323349810993,33441.94915254237,6062.5,66.04166666666667,0.0,19.85,142,241,132.0,244.0,280.0,288.0,74.0,350.0,64.0,1.0,51.0
241,종로구,평동,0.0,6.0,1.0,20.0,22.50801552177998,12.667946257197697,94240.90361445784,36068.333333333336,211.9833333333333,0.0,19.85,142,242,132.0,244.0,173.0,139.0,74.0,418.0,64.0,1.0,51.0
242,종로구,교북동,0.0,6.0,0.0,2.0,22.50801552177998,23.89380530973452,46012.98333333333,12761.111111111111,104.72222222222224,0.0,19.85,142,243,132.0,244.0,280.0,288.0,74.0,191.0,64.0,1.0,51.0
243,종로구,명륜1가,0.0,6.0,3.0,4.0,22.50801552177998,31.49512716900404,26026.415094339623,4173.591836734694,60.81632653061224,0.0,19.85,142,244,132.0,244.0,84.0,255.0,74.0,92.0,64.0,1.0,51.0
